,index,Player,G,GS,MP,FG,WS,BPM,VORP,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,HOF,all_star_appear,URL,nba_champ,all_defensive,all_star_mvp,league_mvp,scoring_champ,all_nba,finals_mvp,def_poy,stl_champ,ast_champ,trb_champ,blk_champ
173,175,David Lee,884.0,510.0,25196.0,4765.0,78.9,22.400000000000002,23.100000000000005,8901.0,1.0,30.0,4764.0,8871.0,2128.0,2759.0,2250.0,5374.0,7624.0,1909.0,647.0,357.0,1520.0,11659.0,0,0.0,leeda01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,175,David Lee,884.0,510.0,25196.0,4765.0,78.9,22.400000000000002,23.100000000000005,8901.0,1.0,30.0,4764.0,8871.0,2128.0,2759.0,2250.0,5374.0,7624.0,1909.0,647.0,357.0,1520.0,11659.0,0,0.0,leeda02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,176,David Robinson*,987.0,985.0,34271.0,7365.0,178.79999999999998,94.3,80.9,14221.0,25.0,100.0,7340.0,14121.0,6035.0,8201.0,3083.0,7414.0,10497.0,2441.0,1388.0,2954.0,2417.0,20790.0,1,10.0,robinda01,2.0,8.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0
176,177,David Thompson*,509.0,69.0,16305.0,4213.0,50.699999999999996,2.5999999999999996,12.7,8365.0,23.0,83.0,4190.0,8282.0,2815.0,3616.0,737.0,1184.0,1921.0,1631.0,459.0,407.0,1129.0,11264.0,1,5.0,thompda01,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
177,178,David Wesley,1029.0,875.0,33046.0,4582.0,66.5,-3.8000000000000007,17.900000000000002,10863.0,1241.0,3366.0,3341.0,7497.0,2385.0,3016.0,564.0,2069.0,2633.0,4424.0,1376.0,170.0,1921.0,12790.0,0,0.0,wesleda01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,179,David West,961.0,742.0,28145.0,5487.0,82.49999999999999,16.5,24.5,11141.0,54.0,207.0,5433.0,10934.0,2511.0,3069.0,1720.0,4632.0,6352.0,2135.0,717.0,775.0,1580.0,13539.0,0,2.0,westda01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,180,DeAndre Jordan,673.0,561.0,18621.0,2487.0,67.0,10.399999999999999,19.5,3674.0,1.0,11.0,2486.0,3663.0,1176.0,2733.0,2105.0,4712.0,6817.0,440.0,410.0,1207.0,846.0,6151.0,0,1.0,jordade01,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
180,181,DeMar DeRozan,595.0,583.0,20275.0,4071.0,44.4,-8.499999999999998,5.5,9119.0,236.0,841.0,3835.0,8278.0,3078.0,3718.0,455.0,1969.0,2424.0,1661.0,570.0,163.0,1148.0,11456.0,0,4.0,derozde01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
181,182,DeMarcus Cousins,559.0,537.0,18035.0,4346.0,44.5,29.9,23.400000000000002,9494.0,343.0,1007.0,4003.0,8487.0,3215.0,4337.0,1571.0,4496.0,6067.0,1800.0,786.0,668.0,1955.0,12250.0,0,4.0,couside01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
182,183,DeShawn Stevenson,968.0,638.0,21723.0,2660.0,13.399999999999999,-66.8,-6.0,6549.0,588.0,1775.0,2072.0,4774.0,1067.0,1535.0,500.0,1721.0,2221.0,1569.0,491.0,157.0,964.0,6975.0,0,0.0,stevede01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,184,Dee Brown,767.0,301.0,19534.0,2854.0,36.800000000000004,-41.3,10.700000000000003,6580.0,733.0,2044.0,2121.0,4536.0,1161.0,1418.0,365.0,1454.0,1819.0,2536.0,924.0,235.0,1043.0,7602.0,0,0.0,brownde01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,184,Dee Brown,767.0,301.0,19534.0,2854.0,36.800000000000004,-41.3,10.700000000000003,6580.0,733.0,2044.0,2121.0,4536.0,1161.0,1418.0,365.0,1454.0,1819.0,2536.0,924.0,235.0,1043.0,7602.0,0,0.0,brownde03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,Dell Curry,1083.0,99.0,23549.0,5090.0,41.400000000000006,-9.6,10.2,11146.0,1245.0,3098.0,3845.0,8048.0,1245.0,1476.0,599.0,2018.0,2617.0,1909.0,985.0,238.0,1299.0,12670.0,0,0.0,curryde01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,186,Dennis Johnson*,1100.0,673.0,35954.0,5832.0,82.7,8.899999999999999,23.6,13100.0,80.0,464.0,5752.0,12636.0,3791.0,4754.0,1459.0,2790.0,4249.0,5499.0,1477.0,675.0,2448.0,15535.0,1,5.0,johnsde01,3.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
187,187,Dennis Rodman*,911.0,573.0,28839.0,2766.0,89.79999999999998,32.8,36.599999999999994,5310.0,82.0,355.0,2684.0,4955.0,1069.0,1832.0,4329.0,7625.0,11954.0,1600.0,611.0,531.0,1484.0,6683.0,1,2.0,rodmade01,5.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0
188,188,Dennis Scott,746.0,430.0,21011.0,3378.0,37.0,-17.8,7.299999999999999,8152.0,1376.0,3499.0,2002.0,4653.0,1084.0,1367.0,422.0,1657.0,2079.0,1489.0,593.0,239.0,891.0,9216.0,0,0.0,scottde01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,Derek Anderson,658.0,401.0,19022.0,2527.0,45.3,-0.6999999999999975,13.3,6225.0,685.0,2025.0,1842.0,4200.0,1967.0,2309.0,461.0,1670.0,2131.0,2184.0,714.0,93.0,1106.0,7706.0,0,0.0,anderde01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,Derek Fisher,1383.0,783.0,34802.0,3904.0,63.9,-35.300000000000004,8.6,9838.0,1313.0,3530.0,2591.0,6308.0,2117.0,2584.0,428.0,2388.0,2816.0,4021.0,1422.0,105.0,1576.0,11238.0,0,0.0,fishede01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,Derek Harper,1281.0,938.0,39990.0,6494.0,90.8,10.299999999999999,30.599999999999998,14128.0,1143.0,3229.0,5351.0,10899.0,2666.0,3589.0,716.0,2309.0,3025.0,6911.0,2082.0,312.0,2469.0,16797.0,0,0.0,harpede01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,192,Deron Williams,974.0,880.0,32987.0,5565.0,87.10000000000001,10.899999999999997,26.7,12539.0,1368.0,3847.0,4197.0,8692.0,3316.0,4023.0,407.0,2619.0,3026.0,7846.0,977.0,229.0,2770.0,15814.0,0,3.0,willide01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
193,193,Derrick Coleman,781.0,672.0,25903.0,4616.0,64.2,-11.7,21.8,10335.0,326.0,1105.0,4290.0,9230.0,3326.0,4326.0,2079.0,5153.0,7232.0,1985.0,606.0,1051.0,2036.0,12884.0,0,1.0,colemde01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,Derrick Favors,557.0,316.0,13883.0,2419.0,36.400000000000006,0.4999999999999992,8.700000000000001,4738.0,4.0,26.0,2415.0,4712.0,1170.0,1779.0,1340.0,2507.0,3847.0,549.0,417.0,693.0,800.0,6012.0,0,0.0,favorde01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,195,Derrick McKey,937.0,639.0,27229.0,3908.0,61.7,25.099999999999998,27.4,8048.0,203.0,642.0,3705.0,7406.0,2247.0,2885.0,1515.0,2872.0,4387.0,2254.0,1072.0,611.0,1713.0,10266.0,0,0.0,mckeyde01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,196,Derrick Rose,470.0,469.0,16292.0,3562.0,34.4,-0.8999999999999981,10.700000000000003,7897.0,363.0,1218.0,3199.0,6679.0,1668.0,2033.0,424.0,1311.0,1735.0,2799.0,372.0,172.0,1333.0,9155.0,0,3.0,rosede01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197,Desmond Mason,723.0,425.0,22404.0,3388.0,28.300000000000004,-32.4,-1.3,7552.0,87.0,326.0,3301.0,7226.0,2051.0,2768.0,958.0,2428.0,3386.0,1212.0,508.0,262.0,1147.0,8914.0,0,0.0,masonde01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,198,Detlef Schrempf,1205.0,537.0,35447.0,5674.0,113.80000000000001,24.099999999999998,36.199999999999996,11573.0,482.0,1271.0,5192.0,10302.0,4759.0,5935.0,1997.0,5421.0,7418.0,4012.0,909.0,331.0,2401.0,16589.0,0,3.0,schrede01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
199,199,Devin Harris,981.0,576.0,25828.0,3831.0,60.7,3.399999999999998,15.600000000000001,8777.0,805.0,2478.0,3026.0,6299.0,3132.0,3906.0,311.0,1943.0,2254.0,4467.0,1076.0,183.0,1918.0,11599.0,0,1.0,harride01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,200,Dick Barnett,971.0,0.0,28937.0,6034.0,68.8,-8.2,-0.1,13227.0,0.0,0.0,6034.0,13227.0,3290.0,4324.0,1.0,3.0,2812.0,2729.0,1.0,0.0,0.0,15358.0,0,1.0,barnedi01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,201,Dick Garmaker,491.0,0.0,14087.0,2345.0,28.7,0.0,0.0,5834.0,0.0,0.0,2345.0,5834.0,1756.0,2237.0,0.0,0.0,2061.0,1320.0,0.0,0.0,0.0,6446.0,0,4.0,garmadi01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202,202,Dick Snyder,1046.0,0.0,28113.0,5346.0,64.4,-8.1,4.0,10882.0,0.0,0.0,5346.0,10882.0,2144.0,2606.0,248.0,740.0,3055.0,3109.0,300.0,157.0,84.0,12836.0,0,0.0,snydedi01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,204,Dikembe Mutombo*,1271.0,1072.0,39382.0,4438.0,125.19999999999999,20.39999999999999,40.599999999999994,8601.0,0.0,2.0,4438.0,8599.0,3602.0,5251.0,4115.0,9259.0,13374.0,1316.0,523.0,3492.0,2317.0,12478.0,1,8.0,mutomdi01,0.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,3.0
204,205,Dirk Nowitzki,1394.0,1363.0,48673.0,10688.0,201.3,55.300000000000004,65.80000000000001,22600.0,1780.0,4668.0,8908.0,17932.0,7104.0,8081.0,1441.0,9452.0,10893.0,3496.0,1158.0,1218.0,2425.0,30260.0,0,14.0,nowitdi01,1.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
205,206,Doc Rivers,927.0,605.0,24556.0,3403.0,70.2,38.00000000000001,31.1,7718.0,406.0,1228.0,2997.0,6490.0,2486.0,3175.0,649.0,2085.0,2734.0,5051.0,1628.0,372.0,1711.0,9698.0,0,1.0,riverdo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,207,Dolph Schayes*,996.0,0.0,29800.0,5863.0,142.3,0.0,0.0,15427.0,0.0,0.0,5863.0,15427.0,6712.0,7904.0,0.0,0.0,11256.0,3072.0,0.0,0.0,0.0,18438.0,1,12.0,schaydo01,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0
207,208,Dominique Wilkins*,1148.0,1069.0,40748.0,10661.0,126.10000000000001,28.699999999999996,43.699999999999996,23177.0,796.0,2526.0,9865.0,20651.0,6473.0,7960.0,3132.0,4518.0,7650.0,2846.0,1470.0,672.0,2841.0,28591.0,1,9.0,wilkido01,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
208,209,Don Chaney,793.0,0.0,18241.0,2617.0,35.8,-13.799999999999999,3.900000000000001,6007.0,1.0,6.0,2616.0,6001.0,1227.0,1577.0,675.0,849.0,3029.0,1659.0,536.0,209.0,220.0,6462.0,0,0.0,chanedo01,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,210,Don Kojis,814.0,0.0,19241.0,3947.0,35.8,-5.0,0.30000000000000004,8853.0,0.0,0.0,3947.0,8853.0,2054.0,2853.0,140.0,282.0,4555.0,1112.0,89.0,16.0,0.0,9948.0,0,2.0,kojisdo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,211,Don Nelson*,1053.0,0.0,21685.0,4017.0,74.6,0.4999999999999998,3.0999999999999996,8373.0,0.0,0.0,4017.0,8373.0,2864.0,3744.0,273.0,723.0,5192.0,1526.0,65.0,35.0,0.0,10898.0,1,0.0,nelsodo01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,212,Don Ohl,797.0,0.0,24332.0,5078.0,33.50000000000001,0.0,0.0,11697.0,0.0,0.0,5078.0,11697.0,2376.0,3229.0,0.0,0.0,2338.0,2400.0,0.0,0.0,0.0,12532.0,0,5.0,ohldo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,213,Donyell Marshall,1137.0,528.0,30441.0,4943.0,70.0,8.881784197001252e-16,22.799999999999997,11404.0,1117.0,3199.0,3826.0,8205.0,1922.0,2645.0,2269.0,5396.0,7665.0,1542.0,934.0,1076.0,1539.0,12925.0,0,0.0,marshdo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,214,Doug Christie,934.0,769.0,28640.0,3518.0,58.1,-5.8999999999999995,26.099999999999998,8273.0,866.0,2440.0,2652.0,5833.0,2159.0,2631.0,869.0,2844.0,3713.0,3308.0,1705.0,429.0,1920.0,10061.0,0,0.0,chrisdo01,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,215,Doug West,676.0,379.0,16649.0,2631.0,17.8,-42.1,-2.2,5473.0,37.0,194.0,2594.0,5279.0,1178.0,1470.0,532.0,1138.0,1670.0,1292.0,459.0,189.0,823.0,6477.0,0,0.0,westdo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,216,Drew Gooden,1050.0,673.0,27141.0,4644.0,56.00000000000001,-59.699999999999996,0.7,10060.0,103.0,408.0,4541.0,9652.0,2331.0,3038.0,2536.0,5031.0,7567.0,1155.0,716.0,638.0,1614.0,11722.0,0,0.0,goodedr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,217,Dwight Howard,954.0,953.0,33291.0,5988.0,121.69999999999999,31.400000000000002,38.99999999999999,10237.0,5.0,56.0,5983.0,10181.0,4671.0,8255.0,3392.0,8697.0,12089.0,1426.0,931.0,1916.0,2835.0,16652.0,0,8.0,howardw01,0.0,5.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,5.0,2.0
217,218,Dwight Jones,921.0,22.0,19064.0,2864.0,30.700000000000003,-29.900000000000002,2.4000000000000004,6047.0,1.0,3.0,2863.0,6044.0,1536.0,2096.0,1654.0,3536.0,5190.0,1074.0,488.0,462.0,994.0,7265.0,0,0.0,jonesdw01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,219,Dwyane Wade,915.0,904.0,32352.0,7739.0,117.2,66.09999999999998,58.0,15975.0,431.0,1502.0,7308.0,14473.0,5408.0,7041.0,1140.0,3257.0,4397.0,5173.0,1500.0,800.0,3020.0,21317.0,0,13.0,wadedw01,3.0,3.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
219,220,Earl Boykins,766.0,57.0,15477.0,2485.0,31.2,-46.1,-0.9,5944.0,490.0,1381.0,1995.0,4563.0,1495.0,1704.0,343.0,716.0,1059.0,2464.0,464.0,37.0,913.0,6955.0,0,0.0,boykiea01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,221,Earl Monroe*,989.0,0.0,30973.0,7193.0,79.99999999999999,-6.6,7.0,15560.0,0.0,0.0,7193.0,15560.0,3817.0,4737.0,260.0,976.0,2896.0,3736.0,473.0,121.0,305.0,18203.0,1,4.0,monroea01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
221,222,Earl Watson,948.0,237.0,21072.0,2331.0,21.9,-27.5,1.6999999999999997,5648.0,612.0,1823.0,1719.0,3825.0,942.0,1344.0,486.0,1657.0,2143.0,4160.0,941.0,186.0,1684.0,6216.0,0,0.0,watsoea01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,223,Ed Macauley*,641.0,0.0,18071.0,3742.0,100.49999999999999,0.0,0.0,8589.0,0.0,0.0,3742.0,8589.0,3750.0,4929.0,0.0,0.0,4325.0,2079.0,0.0,0.0,0.0,11234.0,1,7.0,macaued01,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
223,224,Ed Pinckney,947.0,415.0,19420.0,2405.0,52.60000000000001,4.599999999999999,13.4,4534.0,0.0,27.0,2405.0,4507.0,1964.0,2553.0,1842.0,3017.0,4859.0,917.0,759.0,529.0,1041.0,6774.0,0,0.0,pincked01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,225,Eddie House,853.0,38.0,14513.0,2416.0,22.900000000000002,-31.599999999999998,1.5000000000000002,5898.0,940.0,2420.0,1476.0,3478.0,454.0,529.0,193.0,1222.0,1415.0,1293.0,554.0,71.0,651.0,6226.0,0,0.0,houseed01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,226,Eddie Johnson,2078.0,749.0,57054.0,12729.0,115.3,-56.7,17.799999999999994,26902.0,783.0,2334.0,11946.0,24568.0,5611.0,6836.0,2420.0,4464.0,6884.0,6482.0,1591.0,282.0,4112.0,31852.0,0,2.0,johnsed02,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,226,Eddie Johnson,2078.0,749.0,57054.0,12729.0,115.3,-56.7,17.799999999999994,26902.0,783.0,2334.0,11946.0,24568.0,5611.0,6836.0,2420.0,4464.0,6884.0,6482.0,1591.0,282.0,4112.0,31852.0,0,2.0,johnsed03,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,227,Eddie Jones,1068.0,993.0,36253.0,5370.0,109.69999999999999,53.400000000000006,49.0,12303.0,1672.0,4511.0,3698.0,7792.0,3016.0,3740.0,842.0,3399.0,4241.0,3107.0,1813.0,648.0,1647.0,15428.0,0,3.0,jonesed02,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
228,228,Eddie Miles,652.0,0.0,16976.0,3539.0,25.5,0.0,0.0,8046.0,0.0,0.0,3539.0,8046.0,1651.0,2207.0,0.0,0.0,2037.0,1311.0,0.0,0.0,0.0,8729.0,0,1.0,milesed01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,229,Eddy Curry,527.0,411.0,13109.0,2578.0,21.799999999999997,-91.9,-4.9,4734.0,2.0,2.0,2576.0,4732.0,1662.0,2588.0,947.0,1778.0,2725.0,287.0,155.0,384.0,1174.0,6820.0,0,0.0,curryed01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,230,Elden Campbell,1189.0,706.0,28494.0,4440.0,68.9,-36.900000000000006,11.6,9718.0,2.0,41.0,4438.0,9677.0,3002.0,4292.0,2081.0,4706.0,6787.0,1338.0,782.0,1721.0,1526.0,11884.0,0,0.0,campbel01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,231,Elgin Baylor*,846.0,0.0,33863.0,8693.0,104.1,0.0,0.0,20171.0,0.0,0.0,8693.0,20171.0,5763.0,7391.0,0.0,0.0,11463.0,3650.0,0.0,0.0,0.0,23149.0,1,11.0,bayloel01,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
232,232,Elmore Smith,632.0,0.0,19343.0,3410.0,37.49999999999999,-6.4,6.900000000000001,7085.0,0.0,0.0,3410.0,7085.0,1320.0,2292.0,1066.0,3205.0,6401.0,851.0,360.0,1327.0,183.0,8140.0,0,0.0,smithel01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,233,Elton Brand,1058.0,868.0,34910.0,6599.0,109.70000000000002,30.999999999999993,45.2,13185.0,2.0,21.0,6597.0,13164.0,3627.0,4929.0,3304.0,5736.0,9040.0,2184.0,940.0,1828.0,2060.0,16827.0,0,2.0,brandel01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,Elvin Hayes*,1303.0,129.0,50000.0,10976.0,120.8,4.1,23.299999999999994,24272.0,5.0,34.0,10971.0,24238.0,5356.0,7999.0,2778.0,6973.0,16279.0,2398.0,864.0,1771.0,1358.0,27313.0,1,12.0,hayesel01,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
235,235,Emeka Okafor,590.0,584.0,18702.0,2956.0,44.3,-4.5,7.6000000000000005,5772.0,0.0,2.0,2956.0,5770.0,1344.0,2303.0,1907.0,3940.0,5847.0,512.0,406.0,978.0,971.0,7256.0,0,0.0,okafoem01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,236,Enes Kanter,520.0,188.0,11614.0,2522.0,32.9,-18.599999999999998,-1.3000000000000003,4780.0,48.0,152.0,2474.0,4628.0,1102.0,1430.0,1462.0,2206.0,3668.0,324.0,204.0,226.0,827.0,6194.0,0,0.0,kanteen01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,237,Eric Gordon,492.0,413.0,16471.0,2772.0,26.2,-5.699999999999999,5.700000000000001,6437.0,1023.0,2690.0,1749.0,3747.0,1584.0,1940.0,224.0,1027.0,1251.0,1559.0,491.0,159.0,1050.0,8151.0,0,0.0,gordoer01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,238,Eric Money,557.0,0.0,14355.0,2956.0,17.900000000000006,-29.7,1.2000000000000002,5975.0,0.0,0.0,2956.0,5975.0,986.0,1323.0,439.0,721.0,1160.0,2208.0,664.0,85.0,1102.0,6898.0,0,0.0,moneyer01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,239,Eric Snow,910.0,551.0,24050.0,2223.0,44.8,-43.3,4.199999999999999,5238.0,57.0,282.0,2166.0,4956.0,1497.0,1968.0,438.0,1784.0,2222.0,4422.0,1035.0,110.0,1454.0,6000.0,0,0.0,snower01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,240,Eric Williams,805.0,383.0,19060.0,2257.0,28.4,-58.29999999999998,-2.0000000000000004,5465.0,290.0,907.0,1967.0,4558.0,2028.0,2759.0,816.0,1798.0,2614.0,1155.0,659.0,116.0,944.0,6832.0,0,0.0,willier01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,241,Erick Dampier,987.0,771.0,24003.0,2784.0,52.60000000000001,-7.999999999999996,13.1,5595.0,2.0,16.0,2782.0,5579.0,1739.0,2779.0,2723.0,4282.0,7005.0,817.0,330.0,1398.0,1435.0,7309.0,0,0.0,dampier01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,243,Evan Turner,615.0,309.0,17505.0,2695.0,17.299999999999997,-21.3,-1.2000000000000002,6265.0,267.0,884.0,2428.0,5381.0,1093.0,1388.0,375.0,2701.0,3076.0,2230.0,510.0,136.0,1217.0,6750.0,0,0.0,turneev01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,244,Fat Lever,752.0,599.0,23814.0,4244.0,61.199999999999996,29.999999999999996,33.60000000000001,9504.0,162.0,523.0,4082.0,8981.0,1783.0,2312.0,1442.0,3081.0,4523.0,4696.0,1666.0,209.0,1471.0,10433.0,0,2.0,leverfa01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244,245,Flynn Robinson,696.0,0.0,16861.0,3977.0,44.2,0.0,0.0,8822.0,0.0,0.0,3977.0,8822.0,2329.0,2762.0,0.0,0.0,1934.0,2197.0,0.0,0.0,0.0,10283.0,0,1.0,robinfl01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,246,Frank Brickowski,846.0,450.0,18859.0,3304.0,33.699999999999996,-22.7,7.3,6416.0,59.0,194.0,3245.0,6222.0,1746.0,2352.0,1140.0,2790.0,3930.0,1623.0,744.0,318.0,1585.0,8413.0,0,0.0,brickfr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,247,Frank Ramsey*,623.0,0.0,15330.0,2949.0,49.1,0.0,0.0,7382.0,0.0,0.0,2949.0,7382.0,2480.0,3083.0,0.0,0.0,3410.0,1134.0,0.0,0.0,0.0,8378.0,1,0.0,ramsefr01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,248,Frank Selvy,665.0,0.0,16642.0,2471.0,19.6,0.0,0.0,6328.0,0.0,0.0,2471.0,6328.0,1876.0,2587.0,0.0,0.0,2361.0,1725.0,0.0,0.0,0.0,6818.0,0,2.0,selvyfr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,249,Fred Brown,963.0,4.0,24422.0,6006.0,63.20000000000001,7.300000000000001,16.599999999999998,12568.0,110.0,295.0,5896.0,12273.0,1896.0,2211.0,681.0,1601.0,2637.0,3160.0,1149.0,166.0,840.0,14018.0,0,1.0,brownfr01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,250,Fred Carter,751.0,0.0,21655.0,4572.0,17.0,-15.299999999999999,1.9999999999999996,10737.0,0.0,0.0,4572.0,10737.0,1687.0,2462.0,378.0,866.0,2824.0,2458.0,410.0,74.0,0.0,10831.0,0,0.0,cartefr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
